ID,DifficultyID,CastingTimeIndex,DurationIndex,RangeIndex,SchoolMask,Speed,LaunchDelay,MinDuration,SpellIconFileDataID,ActiveIconFileDataID,Attributes[0],Attributes[1],Attributes[2],Attributes[3],Attributes[4],Attributes[5],Attributes[6],Attributes[7],Attributes[8],Attributes[9],Attributes[10],Attributes[11],Attributes[12],Attributes[13],SpellID
314479,0,14,3,3,32,0,0,0,136206,0,1075118080,67248133,524352,0,536872960,0,0,0,0,0,0,0,0,0,605
314489,0,1,0,1,1,0,0,0,136235,0,159646080,1056,268435456,268632064,8388608,128,0,0,0,0,0,0,0,0,836
314490,0,24,32,4,16,28,0,0,135846,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,837
314499,0,1,3,4,8,0,0,0,136051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138
314501,0,1,32,2,1,0,0,0,132357,0,327696,134218240,0,8,0,0,0,0,0,0,0,0,0,0,72
314505,0,5,0,1,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427
314509,0,1,9,4,32,0,0,0,136140,0,65536,0,0,0,536872960,0,0,0,0,0,0,0,0,0,1714
314515,0,1,0,2,1,0,0,0,132338,0,327700,512,4096,1024,0,32768,0,0,0,0,0,0,0,0,845
314516,0,7,0,12,64,0,0,0,134240,0,65536,131072,0,0,0,0,0,0,0,0,0,0,0,0,857
314521,0,1,0,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,815
314526,0,7,21,1,32,0,0,0,136217,0,65536,131073,0,0,0,2,0,0,0,0,0,0,0,0,691
314527,0,4,1,4,32,0,0,0,136122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692
314533,0,1,6,1,2,0,0,0,135926,0,65536,0,524288,0,0,0,0,0,0,0,0,0,0,0,588
314534,0,1,6,4,64,0,0,0,135907,0,65536,131072,0,0,0,0,0,0,0,0,0,0,0,0,1008
314536,0,1,4,4,32,0,0,0,136174,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,1010
314537,0,1,0,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,816
314538,0,1,0,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,817
314540,0,1,0,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,672
314541,0,1,42,1,1,0,0,0,134845,0,671088640,0,0,0,0,0,0,0,0,0,0,0,0,0,673
314544,0,1,21,1,1,0,0,0,132161,0,65552,131072,0,0,0,0,0,0,0,0,0,0,0,0,883
314545,0,5,8,4,4,0,0,0,135817,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,348
314546,0,1,27,2,1,0,0,0,136080,0,327696,0,67108864,0,0,-2147483648,0,0,0,0,0,0,0,0,355
314548,0,1,0,4,8,0,0,0,136075,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,370
314549,0,1,0,13,8,0,0,0,136089,0,262144,0,4,0,0,0,0,0,0,0,0,0,0,0,379
314550,0,1,0,1,1,0,0,0,132147,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,674
314551,0,1,1,2,1,0,0,0,132343,0,327696,134218240,0,0,0,0,0,0,0,0,0,0,0,0,676
314552,0,1,31,1,1,0,0,0,136113,0,0,136,4,0,0,0,0,0,0,0,0,0,0,0,731
314553,0,1,0,4,2,0,0,0,135903,0,327680,0,0,0,0,0,0,0,0,0,0,0,0,0,879
314554,0,1,31,1,1,0,0,0,132155,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,26025
314556,0,1,31,1,64,0,0,0,136116,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,568
314557,0,7,21,1,32,0,0,0,136220,0,65536,131073,0,0,0,2,0,0,0,0,0,0,0,0,712
314558,0,1,42,1,1,0,0,0,134866,0,671088640,0,0,0,0,0,0,0,0,0,0,0,0,0,834
314561,0,1,21,1,4,0,0,0,135821,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,758
314562,0,14,0,1,64,0,0,0,134104,0,65536,131072,0,0,0,0,0,0,0,0,0,0,0,0,759
314565,0,1,1,1,1,0,0,0,132362,0,327696,131072,0,0,0,0,0,0,0,0,0,0,0,0,871
314568,0,1,0,2,1,0,0,0,132282,0,327700,134217728,0,1024,0,0,0,0,0,0,0,0,0,0,284
314579,0,1,1,3,32,0,0,0,136168,0,65536,16388,2056,0,0,8192,0,0,0,0,0,0,0,0,755
314588,0,1,31,1,16,0,0,0,135848,0,1073807360,136,0,0,0,0,0,0,0,0,0,0,0,0,865
314591,0,16,18,3,8,0,0,0,136022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27891
314594,0,1,29,5,8,0,0,0,136081,0,65536,0,524288,128,0,0,0,0,16777216,0,0,0,0,0,1430
314596,0,1,0,6,1,0,0,0,136058,0,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,1809
314597,0,1,0,6,1,0,0,0,136058,0,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,1810
314609,0,14,0,5,8,0,0,0,136052,0,65536,0,0,0,0,0,0,0,16777216,0,0,0,0,0,939
314611,0,1,21,1,1,0,0,0,136103,0,16777296,0,0,0,0,0,0,0,0,0,0,0,0,0,827
314612,0,1,0,1,1,0,0,0,136103,0,16777424,0,0,0,0,0,0,0,0,0,0,0,0,0,828
314613,0,1,2,1,1,0,0,0,0,0,262160,0,0,0,0,0,0,0,0,0,0,0,0,0,829
314614,0,1,0,5,64,0,0,0,136082,0,327680,0,0,0,0,0,0,0,0,0,0,0,0,0,475
314628,0,1,1,4,2,0,0,0,135968,0,327680,32768,0,0,0,0,0,0,0,0,0,0,0,0,1044
314632,0,1,6,1,8,0,0,0,136051,0,327680,1024,0,0,524288,0,0,0,0,0,0,0,0,0,905
314636,0,1,6,1,8,0,0,0,136051,0,327680,1024,0,0,524288,0,0,0,0,0,0,0,0,0,324
314637,0,16,0,5,8,0,0,0,136052,0,65536,0,0,0,0,0,0,0,16777216,0,0,0,0,0,331
314638,0,5,0,5,8,0,0,0,136052,0,65536,0,0,0,0,0,0,0,16777216,0,0,0,0,0,332
314640,0,1,5,4,32,0,0,0,136130,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,1490
314647,0,1,31,1,1,0,0,0,136113,0,0,136,4,0,0,0,0,0,0,0,0,0,0,0,720
314650,0,1,27,4,8,0,0,0,135861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835
314655,0,1,29,1,2,0,0,0,135896,0,327680,32768,2097152,0,0,0,0,0,0,0,0,0,0,0,1020
314656,0,23,32,4,16,28,0,0,135846,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,205
314657,0,1,0,1,1,0,0,0,135145,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,227
314658,0,1,0,1,1,0,0,0,135493,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,264
314659,0,1,0,13,64,0,0,0,136195,0,150994944,131072,67108868,268435456,0,393224,0,0,32,0,0,0,0,0,265
314660,0,1,0,1,1,0,0,0,135610,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,266
314661,0,1,1,1,4,0,0,0,136235,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,269
314662,0,14,0,4,32,14,0,0,136145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271
314663,0,1,4,4,32,0,0,0,136138,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,1108
314677,0,1,9,1,1,0,0,0,132121,0,262160,0,0,0,0,0,0,0,0,0,0,0,0,0,1735
314678,0,1,6,4,8,0,0,0,136104,0,65536,0,524288,0,0,0,0,0,0,0,0,0,0,0,1075
314682,0,18,31,114,8,40,0,0,132157,0,65538,0,131072,0,0,0,0,0,0,0,0,0,0,0,3034
314691,0,5,0,4,32,1,0,0,136219,0,98304,268566529,0,0,0,16384,0,0,2097152,16,64,0,0,0,1122
314696,0,1,0,2,1,0,0,0,136189,0,327696,134218240,0,1024,0,0,0,0,0,0,0,0,0,0,1760
314703,0,1,0,2,1,0,0,0,132118,0,65536,0,67108864,0,0,0,0,0,0,0,0,0,0,0,1754
314709,0,1,0,1,1,0,0,0,133971,0,65552,0,0,0,0,0,0,0,0,0,0,0,0,0,2550
314710,0,1,0,6,1,0,0,0,133971,0,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,2551
314716,0,1,0,1,1,0,0,0,135426,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,2567
314717,0,14,0,5,2,0,0,0,135913,0,65536,0,524288,0,0,0,0,0,16777216,0,0,0,0,0,2060
314718,0,16,0,5,2,0,0,0,135907,0,65536,0,524288,0,0,0,0,0,16777216,0,0,0,0,0,2061
314721,0,1,0,6,1,0,0,0,132112,0,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,1446
314737,0,1,32,2,1,0,0,0,132357,0,327696,134218240,0,8,0,0,0,0,0,0,0,0,0,0,1671
314738,0,1,32,2,1,0,0,0,132357,0,327696,134218240,0,8,0,0,0,0,0,0,0,0,0,0,1672
314739,0,1,0,1,32,0,0,0,136126,0,65536,1024,33554432,0,0,0,0,0,0,0,0,0,0,0,1454
314741,0,1,0,5,1,0,0,0,132164,0,327696,131072,0,0,0,0,0,0,0,0,0,0,0,0,1825
314743,0,1,21,1,1,0,0,0,136036,136116,327696,32768,0,0,0,0,0,0,0,0,0,0,0,0,27546
314744,0,1,0,6,1,0,0,0,133749,0,612368640,136,1,0,0,0,0,0,0,0,0,0,0,0,27547
314745,0,1,0,6,1,0,0,0,133749,0,612368640,136,1,0,0,0,0,0,0,0,0,0,0,0,27548
314750,0,14,0,1,1,0,0,0,136192,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,2544
314754,0,18,8,114,8,40,0,0,132204,0,65538,0,131072,0,0,0,0,0,0,0,0,0,0,0,1978
314756,0,5,0,12,1,0,0,0,136162,0,65552,131104,0,0,0,0,0,0,0,0,0,0,0,0,1842
314758,0,1,0,1,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1844
314764,0,1,0,1,32,0,0,0,136126,0,65536,1024,33554432,0,0,0,0,0,0,0,0,0,0,0,1456
314765,0,1,28,2,1,0,0,0,132219,0,327696,134218240,0,8,0,0,0,0,0,0,0,0,0,0,1766
314766,0,1,1,2,1,0,0,0,132122,0,16,0,0,8,0,0,0,0,0,0,0,0,0,0,27555
314768,0,1,21,1,1,0,0,0,136208,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,27561
314769,0,1,35,2,1,0,0,0,132155,0,1376272,134479872,0,1032,8388608,0,0,0,0,0,0,0,0,0,1776
314772,0,1,0,3,4,14,0,0,135807,0,262340,0,0,0,0,0,0,0,0,0,0,0,0,0,2110
314780,0,1,0,13,1,0,0,0,136208,0,0,0,0,196608,8388608,0,0,0,0,0,0,0,0,0,27526
314781,0,1,0,1,1,0,0,0,132331,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,29231
314786,0,1,28,2,1,0,0,0,132219,0,327696,134218240,0,8,0,0,0,0,0,0,0,0,0,0,1767
314787,0,1,28,2,1,0,0,0,132219,0,327696,134218240,0,8,0,0,0,0,0,0,0,0,0,0,1768
314788,0,1,28,2,1,0,0,0,132219,0,327696,134218240,0,8,0,0,0,0,0,0,0,0,0,0,1769
314791,0,1,30,4,2,0,0,0,135987,0,65536,131072,524288,0,0,0,0,0,4096,0,0,0,0,0,1244
314796,0,1,4,1,8,0,0,0,136024,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,2062
314801,0,1,0,6,1,0,0,0,132153,0,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
314812,0,14,0,4,4,0,0,0,136235,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,1940
314816,0,1,0,1,1,0,0,0,132277,0,327696,0,0,0,0,0,0,0,0,0,0,0,0,0,2687
314821,0,1,32,1,1,0,0,0,132091,0,327696,0,67108864,0,0,-2147483648,0,0,0,0,0,0,0,0,1161
314822,0,1,9,5,8,0,0,0,132270,0,65536,132096,8,131072,0,0,0,0,0,0,0,0,0,0,1462
314823,0,18,0,54,1,40,0,0,132204,0,4259858,0,0,0,0,0,0,0,0,0,0,0,0,0,1516
314824,0,1,0,1,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1522
314827,0,1,29,5,8,0,0,0,136081,0,65536,0,524288,128,0,0,0,0,16777216,0,0,0,0,0,774
314833,0,1,1,4,32,0,0,0,136135,0,1073807360,65536,0,0,0,0,0,0,0,0,0,0,0,0,27565
314834,0,1,0,2,1,0,0,0,132140,0,262160,134218240,0,0,0,0,0,0,0,0,0,0,0,0,1082
314840,0,1,0,1,1,0,0,0,136241,0,65552,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
314841,0,1,0,6,1,0,0,0,136241,0,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
314842,0,1,0,6,1,0,0,0,136241,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
314846,0,1,8,1,64,40,0,0,132208,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,3045
314853,0,1,15,3,16,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897
314854,0,14,0,1,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898
314856,0,14,0,5,8,0,0,0,136052,0,65536,0,0,0,0,0,0,0,16777216,0,0,0,0,0,959
314860,0,14,0,1,1,0,0,0,136192,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,2795
314867,0,1,30,4,2,0,0,0,135987,0,65536,131072,524288,0,0,0,0,0,4096,0,0,0,0,0,2791
314870,0,14,0,4,32,20,0,0,136197,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,1088
314872,0,1,0,1,1,0,0,0,136235,0,671088640,0,0,0,0,0,0,0,0,0,0,0,0,0,2599
314880,0,4,0,1,2,0,0,0,135896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050
314886,0,1,30,4,64,0,0,0,135932,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,1459
314887,0,1,30,4,64,0,0,0,135932,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,1460
314892,0,1,0,1,1,0,0,0,136235,0,134217728,0,0,0,0,0,0,0,0,0,0,0,0,0,2598
314893,0,16,9,4,32,0,0,0,136090,0,1074855936,262144,0,0,0,32,0,0,0,0,0,0,0,0,1090
314903,0,1,21,1,1,0,0,0,136095,0,64,1024,0,0,0,0,0,0,0,0,0,0,0,0,28756
314908,0,1,21,1,1,0,0,0,132115,136116,327696,98304,0,0,2097152,0,0,0,0,0,0,0,0,0,768
314920,0,1,21,1,1,0,0,0,135955,0,8388864,0,1,1048576,0,0,0,0,0,0,0,0,0,0,2584
314921,0,14,0,1,1,0,0,0,136192,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,2541
314922,0,14,0,1,1,0,0,0,136192,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,2542
314923,0,14,0,1,1,0,0,0,136192,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,2543
314927,0,1,0,1,1,0,0,0,132156,0,192,16,0,0,0,0,0,0,0,0,0,0,0,0,3050
314928,0,1,0,1,4,0,0,0,135817,0,262144,136,0,0,0,0,0,0,0,0,0,0,0,0,3052
314929,0,1,0,1,4,0,0,0,135817,0,262144,136,0,0,0,0,0,0,0,0,0,0,0,0,3053
314930,0,1,0,2,1,0,0,0,134296,0,262160,512,4096,0,0,32768,0,0,0,0,0,0,0,0,769
314931,0,1,64,4,8,0,0,0,136033,0,65536,98304,524288,0,0,0,0,0,0,0,0,0,0,0,770
314941,0,14,0,1,1,0,0,0,133609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2832
314949,0,1,0,2,1,0,0,0,132292,0,327696,1049088,0,1024,8,0,0,0,0,0,0,0,0,0,2098
314950,0,1,0,1,1,0,0,0,136235,0,134217728,0,0,0,0,0,0,0,0,0,0,0,0,0,2600
314951,0,4,9,4,4,0,0,0,135817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2601
314952,0,1,21,1,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881
314954,0,14,0,1,1,0,0,0,136235,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,886
314956,0,1,106,4,32,0,0,0,136139,0,65536,0,0,128,1048576,0,0,0,0,0,0,0,0,0,1014
314957,0,14,0,1,1,0,0,0,133610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2833
314960,0,1,0,2,1,0,0,0,132304,0,327696,134218240,1048576,16778240,0,0,0,0,0,0,0,0,0,0,1329
314963,0,16,8,4,8,0,0,0,136100,0,1073840128,0,0,0,0,32,0,0,0,0,0,0,0,0,1062
314965,0,19,0,5,8,0,0,0,136042,0,65536,0,0,0,0,0,0,0,16777216,0,0,0,0,0,1064
314967,0,1,0,1,1,0,0,0,136235,0,671088640,0,0,0,0,0,0,0,0,0,0,0,0,0,2597
314968,0,1,0,6,1,0,0,0,136240,0,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,2275
314976,0,34,0,1,1,0,0,0,136249,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,2399
314982,0,14,0,1,1,0,0,0,136192,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,2539
314988,0,1,18,13,8,0,0,0,136235,0,536871296,0,0,0,0,0,0,0,0,0,0,0,0,0,2313
314998,0,1,0,6,1,0,0,0,136047,0,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,2118
315006,0,1,0,2,1,0,0,0,132090,0,327696,134218240,1048576,1024,0,0,0,0,0,0,0,0,0,0,2589
315007,0,1,0,2,1,0,0,0,132090,0,327696,134218240,1048576,1024,0,0,0,0,0,0,0,0,0,0,2590
315009,0,1,27,13,1,0,0,0,132297,0,262160,0,0,0,0,0,0,0,0,0,0,0,0,0,1330
315013,0,1,0,1,1,0,0,0,136235,0,671088640,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
315014,0,1,0,1,1,0,0,0,136235,0,671088640,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
315015,0,1,28,1,1,0,0,0,132110,0,327696,0,0,2,0,0,0,0,0,0,0,0,0,0,2565
315018,0,1,0,6,1,0,0,0,136085,0,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,2119
315020,0,1,0,6,1,0,0,0,132223,0,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,1650
315021,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,14330
315024,0,1,0,2,1,0,0,0,132140,0,262160,134218240,0,0,0,0,0,0,0,0,0,0,0,0,3029
315028,0,1,0,2,1,0,0,0,132118,0,65536,0,67108864,0,0,0,0,0,0,0,0,0,0,0,1755
315029,0,1,0,2,1,0,0,0,132118,0,65536,0,67108864,0,0,0,0,0,0,0,0,0,0,0,1756
315038,0,1,0,1,64,0,0,0,136116,0,65536,136,0,0,0,0,0,0,0,0,0,0,0,0,1449
315043,0,1,0,2,1,0,0,0,132215,0,327680,512,0,0,512,0,0,0,0,0,0,0,0,0,1495
315044,0,1,0,1,1,0,0,0,132369,0,327696,16,0,1024,0,32768,0,0,0,0,0,0,0,0,1680
315045,0,1,0,13,32,30,0,0,136130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25755
315049,0,1,0,2,1,0,0,0,136189,0,327696,134218240,0,1024,0,0,0,0,0,0,0,0,0,0,1757
315050,0,1,0,2,1,0,0,0,136189,0,327696,134218240,0,1024,0,0,0,0,0,0,0,0,0,0,1758
315051,0,5,0,1,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936
315053,0,1,0,2,1,0,0,0,132090,0,327696,134218240,1048576,1024,0,0,0,0,0,0,0,0,0,0,2591
315054,0,1,0,1,32,0,0,0,136126,0,65536,1024,33554432,0,0,0,0,0,0,0,0,0,0,0,1455
315055,0,1,0,4,1,0,0,0,132289,0,1074003984,132384,0,131072,0,0,0,0,0,0,0,0,0,0,1725
315069,0,1,32,11,1,0,0,0,135915,0,16,16452,0,0,0,0,0,0,0,0,0,0,0,0,1159
315070,0,1,9,1,1,0,0,0,132366,0,327696,0,0,0,0,0,0,0,0,0,0,0,0,0,1160
315073,0,1,0,6,1,0,0,0,136112,0,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,1364
315074,0,1,0,4,2,0,0,0,135894,0,65536,0,524288,0,0,0,0,0,0,0,0,0,0,0,988
315076,0,14,0,1,64,0,0,0,133968,0,65536,131072,0,0,0,0,0,0,0,0,0,0,0,0,990
315091,0,1,21,1,1,0,0,0,132320,136047,437583888,16,2097152,67108864,0,0,0,0,0,0,0,0,0,0,1786
315095,0,1,0,6,1,0,0,0,136217,0,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,1373
315101,0,1,22,1,2,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302
315106,0,1,9,2,1,0,0,0,132363,0,327696,134218240,0,1024,0,0,0,0,0,0,0,0,0,0,7386
315111,0,1,21,1,1,0,0,0,132320,136047,437583888,16,2097152,67108864,0,0,0,0,0,0,0,0,0,0,1787
315115,0,1,28,4,32,0,0,0,136169,0,65536,16388,0,0,0,8192,0,0,0,0,0,0,0,0,699
315116,0,1,31,1,8,0,0,0,136107,0,65536,64,1074266112,128,0,8192,0,0,0,0,0,0,0,0,740
315118,0,1,9,1,1,0,0,0,132318,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,742
315120,0,1,9,2,8,0,0,0,136016,0,786432,0,0,0,0,0,0,0,0,0,0,0,0,0,744
315126,0,1,21,1,1,0,0,0,132320,136047,437583888,16,2097152,67108864,0,0,0,0,0,0,0,0,0,0,1784
315131,0,1,0,6,1,0,0,0,132320,0,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,1791
315140,0,5,8,6,1,0,0,0,132150,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,7389
315144,0,1,21,1,1,0,0,0,132112,136116,327696,229376,0,0,0,0,0,0,0,0,0,0,0,0,1066
315162,0,1,29,2,8,0,0,0,132290,0,0,131208,16777216,128,0,0,0,0,0,0,0,0,0,0,2819
315165,0,1,6,5,8,0,0,0,136089,0,327680,0,0,0,524288,32,0,0,0,0,0,0,0,0,974
315167,0,1,21,13,1,0,0,0,135724,0,696516864,33555488,16389,269680640,2228352,393224,4608,8,32,0,0,268435488,0,268435456,1234
315179,0,1,21,1,1,0,0,0,132347,0,0,268435456,0,0,0,0,0,0,0,0,0,0,0,0,1557
315180,0,1,21,1,1,0,0,0,132320,136047,437583888,16,2097152,67108864,0,0,0,0,0,0,0,0,0,0,1785
315182,0,1,0,6,1,0,0,0,136095,0,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,1350
315184,0,1,0,6,1,0,0,0,136235,0,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,1588
315186,0,1,21,1,8,0,0,0,132276,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1178
315187,0,1,4,1,2,0,0,0,135928,0,65536,131072,524288,0,0,0,0,0,0,0,0,0,0,0,1706
315188,0,1,6,4,32,0,0,0,136121,0,65536,0,524288,0,0,0,0,0,0,0,0,0,0,0,976
315196,0,1,30,4,2,0,0,0,135987,0,65536,131072,524288,0,0,0,0,0,4096,0,0,0,0,0,1243
315210,0,1,0,6,1,0,0,0,136103,0,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,1710
315212,0,1,28,1,4,0,0,0,135824,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,1535
315217,0,1,3,1,16,0,0,0,135834,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,1499
315223,0,1,0,1,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206
315228,0,1,0,1,1,0,0,0,136160,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,2585
315231,0,15,0,10,1,30,0,0,132222,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1536
315232,0,6,0,3,1,0,0,0,136155,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,1538
315233,0,1,18,13,1,0,0,0,132165,0,268435456,1024,0,0,0,0,0,0,0,0,0,0,0,0,1539
315239,0,1,64,4,8,0,0,0,136033,0,65536,98304,524288,0,0,0,0,0,0,0,0,0,0,0,778
315241,0,1,1,7,1,0,0,0,136175,0,1074855952,0,0,65536,0,0,0,0,0,0,0,0,0,0,2094
315243,0,1,4,6,64,0,0,0,132212,0,67174400,1024,0,196609,1048576,32,0,0,0,0,0,0,0,0,1130
315244,0,1,9,1,1,0,0,0,134062,0,402653440,0,0,0,0,0,0,0,0,0,0,0,0,0,1131
315245,0,1,2,1,1,0,0,0,132109,0,80,512,0,0,0,0,0,0,0,0,0,0,0,0,1132
315246,0,1,205,1,1,0,0,0,132794,0,402653440,0,0,0,0,0,0,0,4096,0,0,0,0,0,1133
315248,0,1,36,12,1,0,0,0,136064,0,65552,32768,0,0,0,0,0,0,0,0,0,0,0,0,1528
315260,0,1,0,1,1,0,0,0,132321,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,1180
315266,0,1,30,4,2,0,0,0,135987,0,65536,131072,524288,0,0,0,0,0,4096,0,0,0,0,0,1245
315269,0,1,30,1,32,0,0,0,136185,0,65536,131072,0,0,0,0,0,0,0,0,0,0,0,0,1086
315270,0,1,0,6,1,0,0,0,136235,0,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,1800
315286,0,1,0,2,1,0,0,0,136235,0,262164,0,0,0,0,0,0,0,0,0,0,0,0,0,1795
315287,0,1,0,2,1,0,0,0,136235,0,262164,0,0,0,0,0,0,0,0,0,0,0,0,0,1796
315288,0,1,0,2,1,0,0,0,136235,0,262164,0,0,0,0,0,0,0,0,0,0,0,0,0,1797
315297,0,1,0,14,8,0,0,0,136042,0,536870912,524288,536870916,0,0,0,0,0,0,0,0,0,0,0,7393
315301,0,1,0,6,1,0,0,0,132316,0,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,1669
315307,0,1,3,1,64,0,0,0,136153,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,1463
315309,0,1,0,1,1,0,0,0,133611,0,65552,0,0,0,0,0,0,0,0,0,0,0,0,0,2108
315310,0,1,0,2,1,0,0,0,136235,0,262164,0,0,0,0,0,0,0,0,0,0,0,0,0,1798
315311,0,14,0,4,32,20,0,0,136197,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,1106
315314,0,1,30,4,64,0,0,0,135932,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,1461
315315,0,1,205,1,1,0,0,0,134062,0,402653440,0,0,0,0,0,0,0,0,0,0,0,0,0,1127
315323,0,1,29,5,8,0,0,0,136081,0,65536,0,524288,128,0,0,0,0,16777216,0,0,0,0,0,1058
315329,0,16,0,2,1,0,0,0,132340,0,327696,134218240,0,1024,0,0,0,0,0,0,0,0,0,0,1464
315334,0,14,0,1,1,0,0,0,136192,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,2540
315336,0,1,0,6,1,0,0,0,136219,0,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,1413
315337,0,1,35,2,1,0,0,0,132155,0,1376272,134479872,0,1032,8388608,0,0,0,0,0,0,0,0,0,1777
315355,0,4,8,4,4,0,0,0,135817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2602
315369,0,7,0,4,2,0,0,0,135955,0,268500992,131072,0,0,0,0,0,0,0,0,0,0,0,0,2006
