ID,SpellID,ModalNextSpell,SpellClassSet,SpellClassMask[0],SpellClassMask[1],SpellClassMask[2],SpellClassMask[3]
46788,22427,0,4,69206016,0,0,0
46789,23028,0,3,1024,0,0,0
46790,22842,0,7,0,0,0,0
46791,22568,0,7,8388608,0,0,0
46793,23415,0,10,268435584,0,0,0
46794,23416,0,4,1,0,0,0
46796,23419,0,11,671088640,0,0,0
46797,22854,0,9,0,0,0,0
46798,22855,0,5,0,0,0,0
46799,23436,0,4,0,0,0,0
46802,22858,0,4,-2147483648,0,0,0
46804,22313,0,6,8388608,0,0,0
46805,23427,0,4,0,0,0,0
46806,22887,0,9,0,0,0,0
46808,23005,0,9,0,0,0,0
46809,22812,0,7,0,262144,0,0
46810,22910,0,9,4,0,0,0
46811,23550,0,6,0,0,0,0
46812,22730,0,13,0,0,0,0
46814,23049,0,8,0,0,0,0
46815,23039,0,3,131072,0,0,0
46817,22908,0,9,8192,0,0,0
46818,23683,0,11,512,0,0,0
46819,23218,0,7,0,0,0,0
46824,23262,0,4,131072,0,0,0
46827,23435,0,6,0,0,0,0
46828,23880,0,4,0,0,0,0
46829,23881,0,4,0,1024,0,0
46832,23549,0,3,0,0,0,0
46833,22822,0,6,-2147483648,0,0,0
46834,24431,0,4,0,0,0,0
46835,24332,0,7,4096,0,0,0
46836,23947,0,6,8,0,0,0
46837,23554,0,5,0,0,0,0
46838,23483,0,5,2097152,0,0,0
46839,24331,0,7,4096,0,0,0
46840,23948,0,6,8,0,0,0
46841,25300,0,8,8388612,0,0,0
46842,25302,0,8,134217728,0,0,0
46843,23960,0,8,8388610,0,0,0
46846,24826,0,5,64,0,0,0
46848,24499,0,11,0,0,0,0
46849,23964,0,6,-2147483644,0,0,0
46851,24858,0,7,0,8192,0,0
46855,23601,0,9,262144,0,0,0
46856,24049,0,9,1,0,0,0
46857,24188,0,10,0,0,0,0
46858,24854,0,11,524288,0,0,0
46859,24315,0,4,1,0,0,0
46860,23564,0,10,0,0,0,0
46861,24866,0,7,0,0,0,0
46862,24457,0,10,0,0,0,0
46863,24460,0,10,0,0,0,0
46865,23565,0,10,0,0,0,0
46868,23603,0,3,0,0,0,0
46869,23474,0,5,65536,0,0,0
46870,23476,0,5,65536,0,0,0
46871,23477,0,5,65536,0,0,0
46873,22751,0,6,-2147483644,0,0,0
46874,23893,0,4,0,1024,0,0
46875,23894,0,4,0,1024,0,0
46878,22752,0,6,536870912,0,0,0
46879,24392,0,3,0,0,0,0
46880,24393,0,4,33554432,0,0,0
46881,24867,0,7,0,0,0,0
46883,24864,0,7,0,0,0,0
46884,23642,0,6,8388608,0,0,0
46886,24461,0,11,0,0,0,0
46887,24462,0,11,0,0,0,0
46888,23573,0,11,0,0,0,0
46889,23468,0,5,65536,0,0,0
46890,23470,0,5,65536,0,0,0
46891,24396,0,9,0,0,0,0
46892,23979,0,6,8388608,0,0,0
46893,24360,0,13,0,0,0,0
46894,24382,0,13,0,0,0,0
46895,24416,0,9,0,0,0,0
46896,24417,0,13,0,0,0,0
46897,23300,0,10,0,0,0,0
46898,24465,0,9,0,0,0,0
46899,24467,0,9,0,0,0,0
46900,24469,0,8,0,0,0,0
46901,23582,0,8,0,0,0,0
46902,23583,0,8,0,0,0,0
46903,23885,0,4,0,0,0,0
46904,23475,0,5,65536,0,0,0
46905,23605,0,4,0,0,0,0
46906,23472,0,5,65536,0,0,0
46907,23473,0,5,65536,0,0,0
46908,24337,0,8,8389120,0,0,0
46909,24363,0,13,0,0,0,0
46910,24364,0,13,0,0,0,0
46911,24395,0,9,0,0,0,0
46912,23892,0,4,0,1024,0,0
46913,24429,0,3,0,0,0,0
46914,24432,0,9,0,0,0,0
46915,24434,0,8,0,0,0,0
46916,24436,0,11,0,0,0,0
46917,24335,0,9,0,0,0,0
46918,24336,0,9,65536,0,0,0
46919,23418,0,4,0,0,0,0
46920,23422,0,11,524288,0,0,0
46921,23675,23675,0,0,0,0,0
46922,23458,0,6,134217728,0,0,0
46923,24131,0,9,0,256,0,0
46924,24433,0,7,0,0,0,0
46925,24389,0,3,0,0,0,0
46926,23860,0,6,1048576,0,0,0
46927,24471,0,8,0,0,0,0
46928,24397,0,9,0,0,0,0
46929,23886,0,4,0,0,0,0
46930,23724,0,7,0,0,0,0
46931,23887,0,4,0,0,0,0
46932,23888,0,4,0,0,0,0
46933,23889,0,4,0,0,0,0
46934,23890,0,4,0,0,0,0
46935,23236,0,6,0,0,0,0
46936,23237,0,6,0,0,0,0
46937,23538,0,9,0,0,0,0
46938,23539,0,9,0,0,0,0
46939,23469,0,5,65536,0,0,0
46940,23471,0,5,65536,0,0,0
46941,24383,0,13,0,0,0,0
46942,24348,0,9,0,0,0,0
46943,24193,0,4,1,0,0,0
46944,23859,0,6,-1073741824,0,0,0
46945,24405,0,3,0,0,0,0
46946,24406,0,9,0,0,0,0
46947,23721,0,9,0,0,0,0
46949,23480,0,5,2097152,0,0,0
46950,24430,0,5,0,0,0,0
46951,24042,0,7,0,0,0,0
46952,24408,0,4,1,0,0,0
46953,23848,0,4,33554432,0,0,0
46954,23850,0,4,33554432,0,0,0
46955,24187,0,7,4096,0,0,0
46956,23789,0,1,0,0,0,0
46958,23578,0,9,0,0,0,0
46959,23693,0,6,-2147483644,0,0,0
46960,24407,0,4,4,0,0,0
46963,25345,0,3,2048,0,0,0
46964,24482,0,6,0,0,0,0
46965,25359,0,11,536870912,0,0,0
46966,25360,0,11,131072,0,0,0
46967,26118,0,5,0,0,0,0
46968,25288,0,4,1024,0,0,0
46970,24943,0,7,0,0,0,0
46971,25349,0,8,65536,0,0,0
46973,24970,0,7,0,0,0,0
46974,24972,0,7,0,0,0,0
46976,24426,0,6,0,0,0,0
46977,24974,0,7,2097152,0,0,0
46978,25306,0,3,1,0,0,0
46979,25307,0,5,1,0,0,0
46980,25309,0,5,4,0,0,0
46981,25314,0,6,4096,0,0,0
46982,25357,0,11,64,0,0,0
46983,25361,0,11,536870912,0,0,0
46984,24191,0,6,0,0,0,0
46985,23858,0,6,-2143289344,0,0,0
46986,26108,0,8,16777216,0,0,0
46987,26110,0,4,0,0,0,0
46988,25297,0,7,32,0,0,0
46989,25735,0,10,0,0,0,0
46990,25736,0,10,0,0,0,0
46991,25737,0,10,0,0,0,0
46992,25738,0,10,0,0,0,0
46998,24691,0,9,0,0,0,0
46999,23922,0,4,0,513,0,0
47000,27632,75,9,131072,0,0,0
47001,23924,0,4,0,513,0,0
47002,23925,0,4,0,513,0,0
47003,23953,0,6,8388608,0,0,0
47004,24968,0,7,0,0,0,0
47007,27681,0,6,32,0,0,0
47008,23511,0,4,131072,0,0,0
47009,25362,0,11,65536,0,0,0
47010,24428,0,4,2,0,0,0
47011,24546,0,6,0,0,0,0
47012,24487,0,5,0,0,0,0
47013,24489,0,3,0,0,0,0
47014,24544,0,3,0,0,0,0
47017,24969,0,7,0,0,0,0
47018,27733,0,10,131072,0,0,0
47020,24275,0,10,0,128,0,0
47021,25315,0,6,64,0,0,0
47022,24491,0,3,0,0,0,0
47023,24350,0,8,0,0,0,0
47025,24833,0,10,0,0,0,0
47026,25316,0,6,512,0,0,0
47027,24844,0,11,0,0,0,0
47028,25190,0,4,1,0,0,0
47029,26117,0,5,0,0,0,0
47031,24893,0,5,262144,0,0,0
47032,25640,0,7,256,0,0,0
47033,24853,0,11,16384,0,0,0
47034,24479,0,7,0,0,0,0
47035,24480,0,7,0,0,0,0
47036,25351,0,8,65536,0,0,0
47037,26127,0,3,0,0,0,0
47038,26128,0,3,0,0,0,0
47041,24530,0,3,131074,0,0,0
47042,24022,0,6,-2143289344,0,0,0
47043,24023,0,4,1,0,0,0
47044,26119,0,11,0,0,0,0
47045,26122,0,11,0,0,0,0
47046,26123,0,11,0,0,0,0
47047,25299,0,7,16,0,0,0
47048,24283,0,9,0,0,0,0
47049,24483,0,6,0,0,0,0
47050,24486,0,5,0,0,0,0
47051,25304,0,3,1572896,0,0,0
47052,24248,0,7,8388608,0,0,0
47053,24274,0,10,0,128,0,0
47054,24456,0,4,0,0,0,0
47055,24443,0,9,0,0,0,0
47056,25289,0,4,65536,0,0,0
47058,26109,0,4,0,0,0,0
47059,25290,0,10,268500992,0,0,0
47060,25291,0,10,268435458,0,0,0
47061,26111,0,4,0,0,0,0
47062,25295,75,9,16384,0,0,0
47064,25916,0,10,268435458,0,0,0
47065,25918,0,10,268500992,0,0,0
47067,26090,0,4,128,0,0,0
47068,25902,0,10,2097152,0,0,0
47069,28379,0,6,33554432,0,0,0
47070,27621,0,11,536870912,0,0,0
47072,25739,0,10,0,0,0,0
47073,25740,0,10,0,0,0,0
47074,25741,0,10,0,0,0,0
47075,25742,0,10,0,0,0,0
47076,25821,0,4,1,0,0,0
47077,25011,0,11,0,0,0,0
47078,25028,0,3,131074,0,0,0
47079,25759,0,10,0,0,0,0
47080,25760,0,10,0,0,0,0
47081,25008,0,11,0,0,0,0
47082,25010,0,11,0,0,0,0
47083,25002,0,11,1073741824,0,0,0
47084,26114,0,8,0,0,0,0
47087,25022,0,3,0,0,0,0
47088,25023,0,3,524288,0,0,0
47089,27498,0,10,0,0,0,0
47090,25898,0,10,285212672,0,0,0
47091,25956,0,10,0,0,0,0
47092,27286,0,6,8388608,0,0,0
47093,26116,0,5,0,0,0,0
47094,25294,75,9,4096,0,0,0
47095,28682,0,3,0,0,0,0
47096,25908,0,11,536870912,0,0,0
47097,25909,0,11,67108864,0,0,0
47099,26233,0,9,65536,0,0,0
47100,25112,0,5,536870912,0,0,0
47101,25292,0,10,-2147483648,0,0,0
47102,24946,0,7,0,0,0,0
47104,25296,0,9,1048576,0,0,0
47105,25298,0,7,4,0,0,0
47109,24932,0,7,0,2048,0,0
47110,25311,0,5,2,0,0,0
47112,24945,0,7,0,0,0,0
47113,25346,0,3,2097152,0,0,0
47114,25957,0,10,0,0,0,0
47115,26130,0,10,0,0,0,0
47116,26135,0,10,0,0,0,0
47117,26131,0,3,0,0,0,0
47118,25712,0,4,64,0,0,0
47119,24992,0,9,0,0,0,0
47120,26169,0,6,0,0,0,0
47121,25713,0,10,0,0,0,0
47123,24971,0,7,0,0,0,0
47125,26171,0,6,0,0,0,0
47126,26172,0,6,0,0,0,0
47130,26373,0,3,0,0,0,0
47131,25059,0,7,256,0,0,0
47132,25009,0,11,0,0,0,0
47133,24543,0,5,0,0,0,0
47135,24542,0,7,0,0,0,0
47136,26081,0,4,1,0,0,0
47137,25282,0,10,268435584,0,0,0
47138,26082,0,4,1,0,0,0
47139,25895,0,10,256,0,0,0
47141,25286,0,4,64,0,0,0
47142,24975,0,7,2097152,0,0,0
47143,26180,0,9,0,0,0,0
47144,25782,0,10,268435458,0,0,0
47146,25012,0,11,0,0,0,0
47147,26188,0,4,128,0,0,0
47148,24944,0,7,0,0,0,0
47149,25761,0,10,0,0,0,0
47150,24752,0,7,262144,0,0,0
47151,26143,0,6,8388608,0,0,0
47152,25102,0,11,0,0,0,0
47153,26174,0,9,0,0,0,0
47154,26176,0,9,0,0,0,0
47155,25001,0,11,536870912,0,0,0
47157,25076,0,11,0,0,0,0
47158,26112,0,8,0,0,0,0
47159,26113,0,8,0,0,0,0
47160,26157,0,1,0,0,0,0
47161,26132,0,3,0,0,0,0
47163,25710,0,4,64,0,0,0
47164,26173,0,9,0,0,0,0
47166,25049,0,3,131072,0,0,0
47170,26548,0,9,1,0,0,0
47171,26364,0,11,1024,0,0,0
47172,27683,0,6,256,0,0,0
47173,26363,0,11,1024,0,0,0
47174,27578,0,4,65536,0,0,0
47175,26406,0,3,0,0,0,0
47178,28391,0,3,0,0,0,0
47179,27577,0,4,0,0,0,0
47180,27580,0,4,33554432,0,0,0
47181,26376,0,8,0,0,0,0
47183,25762,0,10,0,0,0,0
47184,26456,0,3,0,0,0,0
47185,28332,0,3,0,0,0,0
47186,27579,0,4,131072,0,0,0
47187,28023,0,5,1048576,0,0,0
47188,26044,0,6,8388608,0,0,0
47189,26369,0,11,1024,0,0,0
47190,26370,0,11,1024,0,0,0
47192,28401,0,3,0,0,0,0
47193,24976,0,7,2097152,0,0,0
47194,24977,0,7,2097152,0,0,0
47195,26565,0,6,4096,0,0,0
47196,26366,0,11,1024,0,0,0
47197,26367,0,11,1024,0,0,0
47199,28272,0,3,16777216,0,0,0
47200,26379,0,4,0,0,0,0
47201,26408,0,3,0,0,0,0
47202,26409,0,3,0,0,0,0
47203,26410,0,3,0,0,0,0
47204,26412,0,3,0,0,0,0
47205,26470,0,3,0,0,0,0
47211,27636,0,6,2097152,0,0,0
47212,28318,0,9,1,0,0,0
47213,28342,0,4,131072,0,0,0
47214,27608,0,6,2048,0,0,0
47219,26365,0,11,1024,0,0,0
47220,26467,0,3,0,0,0,0
47221,31751,0,3,2097152,0,0,0
47222,28309,0,6,8388608,0,0,0
47223,28310,0,6,8388608,0,0,0
47224,26414,0,3,0,0,0,0
47225,27533,0,13,0,0,0,0
47226,25911,0,10,2097152,0,0,0
47227,27609,0,6,-2147483648,0,0,0
47228,26561,0,4,1,0,0,0
47229,27618,0,3,524416,0,0,0
47230,25912,0,10,2097152,0,0,0
47231,25913,0,10,0,65536,0,0
47232,25914,0,10,0,65536,0,0
47234,27581,0,4,0,0,0,0
47235,27611,0,8,8519680,0,0,0
47236,26282,0,9,1,0,0,0
47237,25661,0,13,0,0,0,0
47238,27634,75,0,0,0,0,0
47240,27624,0,11,128,0,0,0
47241,26274,0,1,0,0,0,0
47242,26272,0,1,0,0,0,0
47243,25816,0,6,-2080374784,0,0,0
47244,25817,0,7,128,0,0,0
47245,25903,0,10,0,65536,0,0
47246,26666,0,7,256,0,0,0
47248,27619,0,3,524288,0,0,0
47249,28148,0,3,0,0,0,0
47250,26273,0,1,0,0,0,0
47251,27584,0,4,0,0,0,0
47252,27617,0,8,2048,0,0,0
47253,27530,0,7,4194304,0,0,0
47254,27652,0,13,0,0,0,0
47255,25848,0,1,0,0,0,0
47256,26448,0,3,0,0,0,0
47257,26455,0,3,0,0,0,0
47258,26450,0,3,0,0,0,0
47259,27640,0,6,8388608,0,0,0
47262,26451,0,3,0,0,0,0
47263,26452,0,3,0,0,0,0
47264,27653,0,13,0,0,0,0
47265,26453,0,3,0,0,0,0
47266,26454,0,3,0,0,0,0
47268,27635,0,11,1024,0,0,0
47269,25780,0,10,1,0,0,0
47270,25781,0,10,0,0,0,0
47271,25788,0,4,8,0,0,0
47273,25777,0,7,256,0,0,0
47275,25787,0,4,1,0,0,0
47276,26276,0,13,0,0,0,0
47277,27514,0,3,0,0,0,0
47278,26281,0,5,33554432,0,0,0
47279,27534,0,13,0,0,0,0
47280,27535,0,13,0,0,0,0
47281,25771,0,10,0,0,0,0
47282,25890,0,10,268435456,0,0,0
47283,27626,0,11,0,0,0,0
47284,27536,0,13,0,0,0,0
47285,27538,0,13,0,0,0,0
47286,25808,0,6,-1073741824,0,0,0
47287,25899,0,10,268435456,0,0,0
47289,25894,0,10,268500992,0,0,0
47290,28081,0,8,0,0,0,0
47291,27870,0,6,1073741824,0,0,0
47292,28380,0,6,33554432,0,0,0
47293,27902,0,6,0,0,0,0
47294,27986,0,6,-2147483648,0,0,0
47295,28377,0,6,33554432,0,0,0
47296,27904,0,6,0,0,0,0
47297,28323,0,3,131072,0,0,0
47298,28336,0,4,1073741824,0,0,0
47300,27540,0,13,0,0,0,0
47301,27813,0,6,0,4096,0,0
47302,27204,0,3,0,0,0,0
47304,28744,0,7,0,0,0,0
47306,28418,0,6,-2147483644,0,0,0
47307,28382,0,6,33554432,0,0,0
47309,28412,0,5,524288,0,0,0
47310,28447,0,5,33554432,0,0,0
47311,27903,0,6,0,0,0,0
47312,28378,0,6,33554432,0,0,0
47313,28381,0,6,33554432,0,0,0
47314,27901,0,6,0,0,0,0
47315,28419,0,6,-2147483644,0,0,0
47316,29205,0,11,0,0,0,0
47317,27871,0,6,1073741824,0,0,0
47318,28719,0,7,0,0,0,0
47320,27839,0,6,0,0,0,0
47321,28431,0,4,1,0,0,0
47322,28107,0,8,0,0,0,0
47323,28146,0,3,0,0,0,0
47324,27900,0,6,0,0,0,0
47326,27811,0,6,0,0,0,0
47327,27803,0,6,134217728,0,0,0
47328,27815,0,6,0,0,0,0
47329,27850,0,10,0,0,0,0
47331,27789,0,6,0,0,0,0
47332,27753,0,9,128,0,0,0
47333,27805,0,6,134217728,0,0,0
47334,27818,0,6,0,4096,0,0
47335,27825,0,4,-2147483648,0,0,0
47336,26573,0,10,32,0,0,0
47337,29197,0,10,0,0,0,0
47338,29198,0,11,0,0,0,0
47339,29199,0,11,0,0,0,0
47340,29201,0,7,0,0,0,0
47341,27790,0,6,0,0,0,0
47342,27816,0,6,0,0,0,0
47343,27817,0,6,0,4096,0,0
47344,27787,0,10,0,0,0,0
47345,28716,0,7,0,0,0,0
47346,27851,0,7,0,0,0,0
47347,27853,0,7,0,0,0,0
47348,27804,0,6,134217728,0,0,0
47349,26677,0,13,0,0,0,0
47350,27205,0,9,0,0,0,0
47351,27859,0,11,0,0,0,0
47352,27785,0,10,0,0,0,0
47353,27826,0,4,1073741824,0,0,0
47355,27605,0,6,32768,0,0,0
47356,26748,0,9,65536,0,0,0
47357,27855,0,11,0,0,0,0
47358,27779,0,6,1,0,0,0
47359,27633,0,9,64,0,0,0
47360,27606,0,6,64,0,0,0
47361,27607,0,6,1,0,0,0
47362,26592,0,9,0,0,0,0
47363,27840,0,6,0,0,0,0
47364,27841,0,6,32,0,0,0
47365,27827,0,6,0,0,0,0
47366,27800,0,6,4194304,0,0,0
47367,27801,0,6,4194304,0,0,0
47368,27828,0,6,0,4096,0,0
47369,27638,0,7,4096,0,0,0
47370,27797,0,11,0,0,0,0
47371,27799,0,6,4194304,0,0,0
47372,27740,0,11,512,0,0,0
47373,27610,0,6,65536,0,0,0
47375,27615,0,8,2097152,0,0,0
47376,27623,0,11,671088640,0,0,0
47377,30165,0,11,0,0,0,0
47378,28088,0,8,0,0,0,0
47379,29438,0,3,0,0,0,0
47380,29443,0,3,0,0,0,0
47381,29446,0,3,0,0,0,0
47382,29164,0,3,0,0,0,0
47386,28746,0,5,0,0,0,0
47387,28997,0,6,0,0,0,0
47388,28750,0,7,0,0,0,0
47389,28998,0,6,0,0,0,0
47390,30331,0,13,0,0,0,0
47391,30338,0,13,0,0,0,0
47392,29060,0,4,32768,0,0,0
47393,30866,0,11,0,0,0,0
47394,30867,0,11,0,0,0,0
47395,28820,0,11,0,0,0,0
47396,28824,0,7,0,0,0,0
47397,28768,0,13,0,0,0,0
47398,29080,0,11,0,0,0,0
47399,28815,0,8,1073741824,0,0,0
47400,28816,0,8,0,0,0,0
47401,29187,0,11,0,0,0,0
47403,28752,0,9,0,0,0,0
47404,28863,0,3,524416,0,0,0
47405,29131,0,4,0,0,0,0
47406,28765,0,13,0,0,0,0
47407,28743,0,7,0,0,0,0
47408,28825,0,7,0,0,0,0
47409,28827,0,7,0,0,0,0
47410,28829,0,5,0,0,0,0
47411,28830,0,5,0,0,0,0
47412,28766,0,13,0,0,0,0
47413,28999,0,11,0,0,0,0
47414,28821,0,11,0,0,0,0
47415,29515,0,3,16,0,0,0
47416,30868,0,11,0,0,0,0
47417,30869,0,11,0,0,0,0
47418,28831,0,5,0,0,0,0
47419,28845,0,5,0,0,0,0
47420,29432,0,13,0,0,0,0
47422,29180,0,11,0,0,0,0
47423,29228,0,11,268435456,0,0,0
47424,28772,0,3,0,0,0,0
47426,30095,0,3,1573376,0,0,0
47427,30112,0,4,1,0,0,0
47428,28855,0,7,0,0,0,0
47429,28856,0,11,0,0,0,0
47430,28883,0,6,8388608,0,0,0
47431,28774,0,10,0,0,0,0
47432,29166,0,7,0,4096,0,0
47433,29202,0,11,0,0,0,0
47435,28775,0,10,0,0,0,0
47436,29544,0,4,262144,0,0,0
47437,29588,0,4,0,0,0,0
47438,31018,0,7,8388608,0,0,0
47439,29589,0,4,0,0,0,0
47440,29178,0,11,0,0,0,0
47442,29179,0,11,0,0,0,0
47443,29000,0,11,0,0,0,0
47444,29124,0,3,0,0,0,0
47445,29607,0,3,0,0,0,0
47446,28755,0,9,0,0,0,0
47448,30864,0,11,0,0,0,0
47449,30865,0,11,0,0,0,0
47450,29184,0,6,0,0,0,0
47451,29185,0,6,0,0,0,0
47452,29005,0,11,0,0,0,0
47453,28762,0,3,0,0,0,0
47454,28763,0,3,0,0,0,0
47455,29079,0,11,0,0,0,0
47456,28814,0,8,0,0,0,0
47458,28809,0,6,0,0,0,0
47459,28810,0,6,0,0,0,0
47460,28420,0,6,-2147483644,0,0,0
47461,28847,0,7,0,0,0,0
47466,28818,0,11,0,0,0,0
47467,29274,0,7,0,0,0,0
47468,28807,0,6,0,0,0,0
47469,28808,0,6,0,0,0,0
47470,29275,0,7,0,0,0,0
47472,29211,0,3,0,0,0,0
47473,29075,0,3,0,0,0,0
47474,29177,0,11,0,0,0,0
47477,28787,0,10,0,0,0,0
47479,29208,0,3,0,0,0,0
47480,29209,0,3,0,0,0,0
47481,29210,0,3,0,0,0,0
47482,29076,0,3,0,0,0,0
47483,28811,0,8,0,0,0,0
47484,28812,0,8,0,0,0,0
47485,28852,0,10,4096,0,0,0
47486,28842,0,4,0,0,0,0
47487,28843,0,4,0,0,0,0
47488,28844,0,4,0,0,0,0
47489,28849,0,11,0,0,0,0
47490,28851,0,10,0,0,0,0
47491,30819,0,8,0,0,0,0
47492,29171,0,11,0,0,0,0
47493,28751,0,9,0,0,0,0
47494,30336,0,13,0,0,0,0
47496,28761,0,9,0,0,0,0
47497,28857,0,11,0,0,0,0
47499,28853,0,10,0,0,0,0
47500,30238,0,6,-2147483648,1,0,0
47501,29206,0,11,0,0,0,0
47503,28854,0,7,0,0,0,0
47504,29074,0,3,0,0,0,0
47505,28789,0,10,0,0,0,0
47506,28790,0,7,0,0,0,0
47508,28271,0,3,16777216,0,0,0
47510,28793,0,7,0,0,0,0
47511,28804,0,6,0,0,0,0
47512,29233,0,9,0,0,0,0
47513,28795,0,7,0,0,0,0
47514,28826,0,7,0,0,0,0
47515,28802,0,6,0,0,0,0
47516,30814,0,11,0,0,0,0
47517,30816,0,8,0,0,0,0
47518,30818,0,8,0,0,0,0
47519,27919,0,9,1,0,0,0
47520,28846,0,4,0,0,0,0
47521,28791,0,7,0,0,0,0
47522,30812,0,11,0,0,0,0
47523,30813,0,11,0,0,0,0
47524,29236,0,13,0,0,0,0
47525,27554,0,7,2048,0,0,0
47526,28823,0,11,0,0,0,0
47527,27556,0,7,4096,0,0,0
47528,27557,0,7,8388608,0,0,0
47530,28133,0,6,-2147483648,0,0,0
47532,29440,0,3,0,0,0,0
47533,29441,0,3,0,0,0,0
47534,29192,0,11,0,0,0,0
47535,29193,0,11,0,0,0,0
47536,29444,0,3,0,0,0,0
47537,29415,0,9,0,0,0,0
47538,29416,0,9,0,0,0,0
47539,29417,0,9,0,0,0,0
47540,29418,0,9,0,0,0,0
47541,29413,0,9,0,0,0,0
47542,29194,0,7,0,0,0,0
47543,29195,0,7,0,0,0,0
47544,29196,0,10,0,0,0,0
47545,29439,0,3,0,0,0,0
47546,29061,0,4,8192,0,0,0
47547,29470,0,11,2097152,0,0,0
47548,29063,0,11,0,0,0,0
47549,29936,0,11,0,0,0,0
47550,29445,0,3,0,0,0,0
47551,31818,0,5,262144,0,0,0
47552,31885,0,1,0,0,0,0
47553,29189,0,11,0,0,0,0
47554,29191,0,11,0,0,0,0
47555,29447,0,3,0,0,0,0
47556,29469,0,11,2097152,0,0,0
47557,30003,0,13,0,0,0,0
47558,30012,0,4,0,0,0,0
47559,29407,0,6,8388608,0,0,0
47560,29414,0,9,0,0,0,0
47561,16163,0,11,0,0,0,0
47562,30092,0,3,131072,0,0,0
47563,31378,0,3,131074,0,0,0
47564,29559,0,4,0,0,0,0
47566,30872,0,11,0,0,0,0
47567,30879,0,5,4,0,0,0
47568,31016,0,8,8519680,0,0,0
57166,25217,0,6,1,0,0,0
57167,25218,0,6,1,0,0,0
57168,25464,0,11,-2147483648,0,0,0
57169,25467,0,6,33554432,4096,0,0
57170,25557,0,11,536870912,0,0,0
57171,25559,0,11,67108864,0,0,0
57172,25560,0,11,536870912,0,0,0
57173,26371,0,11,1024,0,0,0
57174,26372,0,11,1024,0,0,0
57176,26967,0,8,65536,0,0,0
57177,26968,0,8,65536,0,0,0
57178,27131,0,3,32768,0,0,0
57179,27132,0,3,4194304,0,0,0
57180,27133,0,3,8388608,64,0,0
57181,27173,0,10,32,0,0,0
57182,27174,0,10,2097152,0,0,0
57183,27175,0,10,0,65536,0,0
57184,27176,0,10,2097152,0,0,0
57185,27266,0,5,512,0,0,0
57186,27267,0,5,4096,0,0,0
57187,27268,0,5,8388608,0,0,0
57188,27269,0,5,8388608,0,0,0
57189,25221,0,6,64,0,0,0
57190,25222,0,6,64,0,0,0
57191,25363,0,6,128,0,0,0
57192,25469,0,11,1024,0,0,0
57193,25470,0,6,-2080374784,4096,0,0
57194,25562,0,11,67108864,0,0,0
57195,25563,0,11,536870912,0,0,0
57196,25566,0,11,8192,0,0,0
57199,26884,0,8,256,0,0,0
57200,26978,0,7,32,0,0,0
57201,26979,0,7,32,0,0,0
57202,26980,0,7,64,0,0,0
57203,27044,0,9,1048576,0,0,0
57204,27045,0,9,0,4194304,0,0
57205,27046,0,9,8388608,0,0,0
57206,27134,0,3,0,1,0,0
57207,27135,0,10,-2147483648,0,0,0
57208,27136,0,10,-2147483648,0,0,0
57209,27137,0,10,1073741824,0,0,0
57210,27138,0,10,0,2,0,0
57211,27179,0,10,0,64,0,0
57212,27180,0,10,0,128,0,0
57213,27270,0,5,33554432,0,0,0
57214,27271,0,5,33554432,0,0,0
57215,27272,0,5,33554432,0,0,0
57216,25225,0,4,16384,0,0,0
57217,25364,0,6,128,0,0,0
57218,25367,0,6,32768,0,0,0
57219,25368,0,6,32768,0,0,0
57220,25472,0,11,1024,0,0,0
57221,25567,0,11,524288,0,0,0
57222,25569,0,11,16384,0,0,0
57223,25570,0,11,524288,0,0,0
57224,26888,0,8,2048,0,0,0
57225,26889,0,8,2048,0,0,0
57226,26890,0,8,8192,0,0,0
57227,26891,0,8,8192,0,0,0
57228,26981,0,7,16,0,0,0
57229,26982,0,7,16,0,0,0
57230,26983,0,7,128,0,0,0
57231,26984,0,7,1,0,0,0
57232,27139,0,10,0,2,0,0
57233,27140,0,10,268435458,0,0,0
57234,27141,0,10,268435458,0,0,0
57236,27273,0,5,33554432,0,0,0
57237,27274,0,5,8192,0,0,0
57238,27275,0,5,1073741824,0,0,0
57239,25231,0,4,4194304,0,0,0
57240,25233,0,6,2048,0,0,0
57241,25234,0,4,536870912,0,0,0
57242,25372,0,6,8192,0,0,0
57243,25375,0,6,8192,0,0,0
57244,25477,0,6,-2147483648,4096,0,0
57245,25479,0,11,4194304,0,0,0
57247,25573,0,11,67108864,0,0,0
57248,25574,0,11,536870912,0,0,0
57249,26985,0,7,1,0,0,0
57250,26986,0,7,4,0,0,0
57251,26987,0,7,2,0,0,0
57252,26988,0,7,2,0,0,0
57253,27142,0,10,268500992,0,0,0
57254,27143,0,10,268500992,0,0,0
57255,27186,0,8,65536,0,0,0
57256,27187,0,8,65536,0,0,0
57257,27188,0,8,268435456,0,0,0
57258,27189,0,8,268435456,0,0,0
57259,27276,0,5,0,0,0,0
57260,27277,0,5,0,0,0,0
57261,25235,0,6,2048,0,0,0
57262,25236,0,4,536870912,0,0,0
57263,25379,0,6,16,0,0,0
57264,25380,0,6,16,0,0,0
57265,25384,0,6,1048576,0,0,0
57269,25485,0,11,4194304,0,0,0
57270,25576,0,11,32768,0,0,0
57271,25577,0,11,536870912,0,0,0
57272,25579,0,11,67108864,0,0,0
57273,25580,0,11,67108864,0,0,0
57274,26593,0,11,0,0,0,0
